name,ticker_bourso,isin,detail_url,last,variation,high,low,volume,raw_data_ist_init
LIGHTON,1rPALTAI,FR0013230950,https://www.boursorama.com/cours/1rPALTAI/,5.575,-0.038793103448276,5.8,5.45,,"{""symbol"":""1rPALTAI"",""variation"":-0.038793103448276,""last"":5.575,""previousClose"":5.8,""high"":5.8,""low"":5.45,""totalVolume"":5883,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:45:42"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":5.85,""lowLimit"":5.3,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LINEDATA SERVICES,1rPLIN,FR0004156297,https://www.boursorama.com/cours/1rPLIN/,41.3,0,41.4,41.3,,"{""symbol"":""1rPLIN"",""variation"":0,""last"":41.3,""previousClose"":41.3,""high"":41.4,""low"":41.3,""totalVolume"":328,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:14:23"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":43.3,""lowLimit"":39.3,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LISI,1rPFII,FR0000050353,https://www.boursorama.com/cours/1rPFII/,50.7,0.003960396039604,51.5,48.6,,"{""symbol"":""1rPFII"",""variation"":0.003960396039604,""last"":50.7,""previousClose"":50.5,""high"":51.5,""low"":48.6,""totalVolume"":11428,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:35:20"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":53.2,""lowLimit"":48.2,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LLEID SERV TELEM,1rPALLLN,ES0105089009,https://www.boursorama.com/cours/1rPALLLN/,1.1,0,1.1,1.1,,"{""symbol"":""1rPALLLN"",""variation"":0,""last"":1.1,""previousClose"":1.1,""high"":1.1,""low"":1.1,""totalVolume"":1,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 09:00:02"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1.155,""lowLimit"":1.045,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LAVIDE HOLDING,1rALVIDE,NL0010545679,https://www.boursorama.com/cours/1rALVIDE/,0.466,-0.02713987473904,0.466,0.466,,"{""symbol"":""1rALVIDE"",""variation"":-0.02713987473904,""last"":0.466,""previousClose"":0.479,""high"":0.466,""low"":0.466,""totalVolume"":1000,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-30 10:08:16"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.512,""lowLimit"":0.42,""valorization"":0,""shares"":0,""tradeCapital"":0}"
M2I,1rPALMII,FR0013270626,https://www.boursorama.com/cours/1rPALMII/,8.45,0,0,0,,"{""symbol"":""1rPALMII"",""variation"":0,""last"":8.45,""previousClose"":8.45,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2025-06-23 09:00:21"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0005,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
M6 METROPOLE TELE.,1rPMMT,FR0000053225,https://www.boursorama.com/cours/1rPMMT/,11.64,0.015706806282722,11.7,11.48,,"{""symbol"":""1rPMMT"",""variation"":0.015706806282722,""last"":11.64,""previousClose"":11.46,""high"":11.7,""low"":11.48,""totalVolume"":110877,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:46:33"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":12.22,""lowLimit"":11.06,""valorization"":0,""shares"":0,""tradeCapital"":0}"
MAAT PHARMA,1rPMAAT,FR0012634822,https://www.boursorama.com/cours/1rPMAAT/,6.06,-0.067692307692308,6.48,5.96,,"{""symbol"":""1rPMAAT"",""variation"":-0.067692307692308,""last"":6.06,""previousClose"":6.5,""high"":6.48,""low"":5.96,""totalVolume"":84111,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:37:13"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":6.36,""lowLimit"":5.76,""valorization"":0,""shares"":0,""tradeCapital"":0}"
MACOMPTA.FR,1rPMLMCA,FR001400NQB6,https://www.boursorama.com/cours/1rPMLMCA/,6.2,0.078260869565217,0,0,,"{""symbol"":""1rPMLMCA"",""variation"":0.078260869565217,""last"":6.2,""previousClose"":5.75,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-27 16:30:09"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":6.3,""lowLimit"":5.2,""valorization"":0,""shares"":0,""tradeCapital"":0}"
MACOMPTA.FR,1rPALCPA,FR001400NQB6,https://www.boursorama.com/cours/1rPALCPA/,6,-0.032258064516129,6.2,6,,"{""symbol"":""1rPALCPA"",""variation"":-0.032258064516129,""last"":6,""previousClose"":6.2,""high"":6.2,""low"":6,""totalVolume"":774,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 13:04:21"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":6.3,""lowLimit"":5.7,""valorization"":0,""shares"":0,""tradeCapital"":0}"
MADE,1rPMLMAD_OTC,FR0010328302,https://www.boursorama.com/cours/1rPMLMAD-OTC/,11.7,0,0,0,,"{""symbol"":""1rPMLMAD-OTC"",""variation"":0,""last"":11.7,""previousClose"":11.7,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2025-10-28 11:30:01"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0005,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
MAIS POMM & ASS,1rPPOMRY,FR0000062796,https://www.boursorama.com/cours/1rPPOMRY/,10.05,-0.014705882352941,10.3,10.05,,"{""symbol"":""1rPPOMRY"",""variation"":-0.014705882352941,""last"":10.05,""previousClose"":10.2,""high"":10.3,""low"":10.05,""totalVolume"":1292,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:44:19"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":10.55,""lowLimit"":9.56,""valorization"":0,""shares"":0,""tradeCapital"":0}"
MAISON ANTOINE BAUD,1rPMLMAB_OTC,FR0000061657,https://www.boursorama.com/cours/1rPMLMAB-OTC/,280,0,0,0,,"{""symbol"":""1rPMLMAB-OTC"",""variation"":0,""last"":280,""previousClose"":280,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2025-01-24 13:00:03"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0005,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
MAISON CLIO,1rPMLCLI,FR0011092089,https://www.boursorama.com/cours/1rPMLCLI/,1.9,0,0,0,,"{""symbol"":""1rPMLCLI"",""variation"":0,""last"":1.9,""previousClose"":1.9,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2025-11-21 11:30:12"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.16,""lowLimit"":1.79,""valorization"":0,""shares"":0,""tradeCapital"":0}"
MAISONS DU MONDE,1rPMDM,FR0013153541,https://www.boursorama.com/cours/1rPMDM/,1,0.25,1,0.83,,"{""symbol"":""1rPMDM"",""variation"":0.25,""last"":1,""previousClose"":0.8,""high"":1,""low"":0.83,""totalVolume"":66721,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 11:48:29"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1.1,""lowLimit"":0.9,""valorization"":0,""shares"":0,""tradeCapital"":0}"
MAKING SCI GRP,1rPALMKS,ES0105463006,https://www.boursorama.com/cours/1rPALMKS/,8.05,-0.0061728395061727,8.05,8.05,,"{""symbol"":""1rPALMKS"",""variation"":-0.0061728395061727,""last"":8.05,""previousClose"":8.1,""high"":8.05,""low"":8.05,""totalVolume"":1,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 11:30:09"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":11.1,""lowLimit"":7.4,""valorization"":0,""shares"":0,""tradeCapital"":0}"
MALTER.FRANCO-BEL,1rPMALT,FR0000030074,https://www.boursorama.com/cours/1rPMALT/,875,-0.0056818181818182,875,875,,"{""symbol"":""1rPMALT"",""variation"":-0.0056818181818182,""last"":875,""previousClose"":880,""high"":875,""low"":875,""totalVolume"":3,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 12:02:02"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1010,""lowLimit"":835,""valorization"":0,""shares"":0,""tradeCapital"":0}"
MANITOU BF,1rPMTU,FR0000038606,https://www.boursorama.com/cours/1rPMTU/,18.82,-0.0031779661016948,18.9,18.62,,"{""symbol"":""1rPMTU"",""variation"":-0.0031779661016948,""last"":18.82,""previousClose"":18.88,""high"":18.9,""low"":18.62,""totalVolume"":3289,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:31:01"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":19.76,""lowLimit"":17.88,""valorization"":0,""shares"":0,""tradeCapital"":0}"
MANUTAN INTL,1rPMAN,FR0000032302,https://www.boursorama.com/cours/1rPMAN/,105,0,0,0,,"{""symbol"":""1rPMAN"",""variation"":0,""last"":105,""previousClose"":105,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2023-02-08 17:35:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":115.5,""lowLimit"":95.445,""valorization"":0,""shares"":0,""tradeCapital"":0}"
MARE NOSTRUM,1rPALMAR,FR0013400835,https://www.boursorama.com/cours/1rPALMAR/,0.584,-0.0034129692832765,0.62,0.584,,"{""symbol"":""1rPALMAR"",""variation"":-0.0034129692832765,""last"":0.584,""previousClose"":0.586,""high"":0.62,""low"":0.584,""totalVolume"":5542,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 11:14:09"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.612,""lowLimit"":0.556,""valorization"":0,""shares"":0,""tradeCapital"":0}"
MARIE BRIZARD,1rPMBWS,FR0000060873,https://www.boursorama.com/cours/1rPMBWS/,2.76,0.0036363636363636,2.76,2.74,,"{""symbol"":""1rPMBWS"",""variation"":0.0036363636363636,""last"":2.76,""previousClose"":2.75,""high"":2.76,""low"":2.74,""totalVolume"":1876,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:37:14"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.89,""lowLimit"":2.63,""valorization"":0,""shares"":0,""tradeCapital"":0}"
MASTRAD,1rEPALMAS,FR0004155687,https://www.boursorama.com/cours/1rEPALMAS/,0.006,0,0,0,,"{""symbol"":""1rEPALMAS"",""variation"":0,""last"":0.006,""previousClose"":0.006,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-27 17:21:46"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.018,""lowLimit"":0.0002,""valorization"":0,""shares"":0,""tradeCapital"":0}"
MAUNA KEA,1rPALMKT,FR0010609263,https://www.boursorama.com/cours/1rPALMKT/,0.162,0.0024752475247525,0.163,0.1602,,"{""symbol"":""1rPALMKT"",""variation"":0.0024752475247525,""last"":0.162,""previousClose"":0.1616,""high"":0.163,""low"":0.1602,""totalVolume"":419425,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:43:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.1782,""lowLimit"":0.1458,""valorization"":0,""shares"":0,""tradeCapital"":0}"
MAUREL & PROM,1rPMAU,FR0000051070,https://www.boursorama.com/cours/1rPMAU/,10.43,0.024557956777996,10.49,10.32,,"{""symbol"":""1rPMAU"",""variation"":0.024557956777996,""last"":10.43,""previousClose"":10.18,""high"":10.49,""low"":10.32,""totalVolume"":126472,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:48:49"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":10.95,""lowLimit"":9.91,""valorization"":0,""shares"":0,""tradeCapital"":0}"
MKB NEDSENSE,1rANEDSE,NL0009312842,https://www.boursorama.com/cours/1rANEDSE/,0.0865,0.017647058823529,0.0865,0.08,,"{""symbol"":""1rANEDSE"",""variation"":0.017647058823529,""last"":0.0865,""previousClose"":0.085,""high"":0.0865,""low"":0.08,""totalVolume"":33250,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-30 13:31:41"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.0975,""lowLimit"":0.0755,""valorization"":0,""shares"":0,""tradeCapital"":0}"
MAIS POMM & ASS,FF11_POMRY,FR0000062796,https://www.boursorama.com/cours/FF11-POMRY/,11.5,0.12745098039216,10.3,10.05,,"{""symbol"":""FF11-POMRY"",""variation"":0.12745098039216,""last"":11.5,""previousClose"":10.2,""high"":10.3,""low"":10.05,""totalVolume"":0,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 10:59:56"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":11.275,""lowLimit"":9.31725,""valorization"":0,""shares"":0,""tradeCapital"":0}"
MATERIALISE,FF11_MTLS,BE0974501331,https://www.boursorama.com/cours/FF11-MTLS/,4.7,0.021739130434783,4.7,4.7,,"{""symbol"":""FF11-MTLS"",""variation"":0.021739130434783,""last"":4.7,""previousClose"":4.6,""high"":4.7,""low"":4.7,""totalVolume"":1036,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 11:26:17"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":4.59,""lowLimit"":3.77,""valorization"":0,""shares"":0,""tradeCapital"":0}"
MAZARO,FF11_MLMAZ,BE0974404361,https://www.boursorama.com/cours/FF11-MLMAZ/,0.85,0,0,0,,"{""symbol"":""FF11-MLMAZ"",""variation"":0,""last"":0.85,""previousClose"":0.85,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-19 11:30:20"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.935,""lowLimit"":0.765,""valorization"":0,""shares"":0,""tradeCapital"":0}"
MIKO,FF11_MIKO,BE0003731453,https://www.boursorama.com/cours/FF11-MIKO/,61.8,0,61.8,61.8,,"{""symbol"":""FF11-MIKO"",""variation"":0,""last"":61.8,""previousClose"":61.8,""high"":61.8,""low"":61.8,""totalVolume"":169,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 11:30:20"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":67.8,""lowLimit"":55.8,""valorization"":0,""shares"":0,""tradeCapital"":0}"
MOURY CONSTRUCT,FF11_MOUR,BE0003602134,https://www.boursorama.com/cours/FF11-MOUR/,686,-0.0057971014492754,686,686,,"{""symbol"":""FF11-MOUR"",""variation"":-0.0057971014492754,""last"":686,""previousClose"":690,""high"":686,""low"":686,""totalVolume"":37,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 11:30:53"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":754,""lowLimit"":618,""valorization"":0,""shares"":0,""tradeCapital"":0}"
NACON,1rPNACON,FR0013482791,https://www.boursorama.com/cours/1rPNACON/,0.1186,-0.0016835016835017,0.1188,0.1176,,"{""symbol"":""1rPNACON"",""variation"":-0.0016835016835017,""last"":0.1186,""previousClose"":0.1188,""high"":0.1188,""low"":0.1176,""totalVolume"":26472,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:01:56"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.1304,""lowLimit"":0.1068,""valorization"":0,""shares"":0,""tradeCapital"":0}"
NAM.R,1rPALNMR,FR0014003J32,https://www.boursorama.com/cours/1rPALNMR/,0.23,0,0,0,,"{""symbol"":""1rPALNMR"",""variation"":0,""last"":0.23,""previousClose"":0.23,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2025-06-16 17:20:15"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.253,""lowLimit"":0.207,""valorization"":0,""shares"":0,""tradeCapital"":0}"
NANOBIOTIX,1rPNANO,FR0011341205,https://www.boursorama.com/cours/1rPNANO/,26.15,-0.013207547169811,27.3,25.5,,"{""symbol"":""1rPNANO"",""variation"":-0.013207547169811,""last"":26.15,""previousClose"":26.5,""high"":27.3,""low"":25.5,""totalVolume"":124879,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:49:02"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":27.45,""lowLimit"":24.85,""valorization"":0,""shares"":0,""tradeCapital"":0}"
NAVYA,1rPNAVYA,FR0013018041,https://www.boursorama.com/cours/1rPNAVYA/,0.03,0,0,0,,"{""symbol"":""1rPNAVYA"",""variation"":0,""last"":0.03,""previousClose"":0.03,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2023-01-24 17:35:28"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.033,""lowLimit"":0.02727,""valorization"":0,""shares"":0,""tradeCapital"":0}"
NEOLIFE,1rPALNLF,FR0011636083,https://www.boursorama.com/cours/1rPALNLF/,0.0494,-0.023715415019763,0.0504,0.0494,,"{""symbol"":""1rPALNLF"",""variation"":-0.023715415019763,""last"":0.0494,""previousClose"":0.0506,""high"":0.0504,""low"":0.0494,""totalVolume"":43921,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 13:49:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.0616,""lowLimit"":0.0372,""valorization"":0,""shares"":0,""tradeCapital"":0}"
NEOVACS,1rPALNEV,FR0014010856,https://www.boursorama.com/cours/1rPALNEV/,0.0005,-0.16666666666667,0.0006,0.0004,,"{""symbol"":""1rPALNEV"",""variation"":-0.16666666666667,""last"":0.0005,""previousClose"":0.0006,""high"":0.0006,""low"":0.0004,""totalVolume"":39692451,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:38:43"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.0015,""lowLimit"":0.0001,""valorization"":0,""shares"":0,""tradeCapital"":0}"
NETGEM,1rPALNTG,FR0004154060,https://www.boursorama.com/cours/1rPALNTG/,0.74,-0.023746701846966,0.756,0.722,,"{""symbol"":""1rPALNTG"",""variation"":-0.023746701846966,""last"":0.74,""previousClose"":0.758,""high"":0.756,""low"":0.722,""totalVolume"":7098,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:37:38"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.776,""lowLimit"":0.704,""valorization"":0,""shares"":0,""tradeCapital"":0}"
NETMEDIA GROUP,1rPALNMG,FR001400RF99,https://www.boursorama.com/cours/1rPALNMG/,0.598,-0.016447368421053,0.612,0.562,,"{""symbol"":""1rPALNMG"",""variation"":-0.016447368421053,""last"":0.598,""previousClose"":0.608,""high"":0.612,""low"":0.562,""totalVolume"":1027,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 12:58:25"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.626,""lowLimit"":0.57,""valorization"":0,""shares"":0,""tradeCapital"":0}"
NEURONES,1rPNRO,FR0004050250,https://www.boursorama.com/cours/1rPNRO/,34.45,0.0014534883720931,34.6,34.1,,"{""symbol"":""1rPNRO"",""variation"":0.0014534883720931,""last"":34.45,""previousClose"":34.4,""high"":34.6,""low"":34.1,""totalVolume"":4153,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:14:37"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":36.15,""lowLimit"":32.75,""valorization"":0,""shares"":0,""tradeCapital"":0}"
NEXITY,1rPNXI,FR0010112524,https://www.boursorama.com/cours/1rPNXI/,7.7,-0.0032362459546925,7.725,7.57,,"{""symbol"":""1rPNXI"",""variation"":-0.0032362459546925,""last"":7.7,""previousClose"":7.725,""high"":7.725,""low"":7.57,""totalVolume"":59469,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:43:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":8.085,""lowLimit"":7.315,""valorization"":0,""shares"":0,""tradeCapital"":0}"
NEXTEDIA,1rEPALNXT,FR0004171346,https://www.boursorama.com/cours/1rEPALNXT/,0.371,0.0027027027027027,0.389,0.366,,"{""symbol"":""1rEPALNXT"",""variation"":0.0027027027027027,""last"":0.371,""previousClose"":0.37,""high"":0.389,""low"":0.366,""totalVolume"":8848,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:41:53"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.389,""lowLimit"":0.353,""valorization"":0,""shares"":0,""tradeCapital"":0}"
NFL BIOSCIENCES,1rPALNFL,FR0014003XT0,https://www.boursorama.com/cours/1rPALNFL/,1.06,-0.031078610603291,1.09,1.042,,"{""symbol"":""1rPALNFL"",""variation"":-0.031078610603291,""last"":1.06,""previousClose"":1.094,""high"":1.09,""low"":1.042,""totalVolume"":18905,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 13:59:55"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1.112,""lowLimit"":1.008,""valorization"":0,""shares"":0,""tradeCapital"":0}"
NFTY,1rPALNFT,FR0010457531,https://www.boursorama.com/cours/1rPALNFT/,0.0005,0,0,0,,"{""symbol"":""1rPALNFT"",""variation"":0,""last"":0.0005,""previousClose"":0.0005,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2022-11-08 11:51:32"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0002,""lowLimit"":0.0002,""valorization"":0,""shares"":0,""tradeCapital"":0}"
NHOA,1rPNHOA,FR0012650166,https://www.boursorama.com/cours/1rPNHOA/,1.244,0,0,0,,"{""symbol"":""1rPNHOA"",""variation"":0,""last"":1.244,""previousClose"":1.244,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2024-11-20 17:35:10"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":1.3684,""lowLimit"":1.1308,""valorization"":0,""shares"":0,""tradeCapital"":0}"
NICOLAS MIGUET N,1rPMLNMA,FR0010500363,https://www.boursorama.com/cours/1rPMLNMA/,0.083,0,0,0,,"{""symbol"":""1rPMLNMA"",""variation"":0,""last"":0.083,""previousClose"":0.083,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-20 16:30:25"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.101,""lowLimit"":0.08,""valorization"":0,""shares"":0,""tradeCapital"":0}"
NICOX,1rPALCOX,FR0013018124,https://www.boursorama.com/cours/1rPALCOX/,0.393,-0.0175,0.3985,0.386,,"{""symbol"":""1rPALCOX"",""variation"":-0.0175,""last"":0.393,""previousClose"":0.4,""high"":0.3985,""low"":0.386,""totalVolume"":298559,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:43:32"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.4125,""lowLimit"":0.3735,""valorization"":0,""shares"":0,""tradeCapital"":0}"
NORTEM BIOGROUP,1rPMLBIO,ES0105719001,https://www.boursorama.com/cours/1rPMLBIO/,5.4,0,0,0,,"{""symbol"":""1rPMLBIO"",""variation"":0,""last"":5.4,""previousClose"":5.4,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2024-02-22 11:30:13"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":5.5,""lowLimit"":4.5,""valorization"":0,""shares"":0,""tradeCapital"":0}"
